1402412668.5,1402412669.625,1.24317e-10,1402412668.94693,32.0,192.0,69.88415,5.424156,0.99837774
1402412860.0,1402412860.625,1.24317e-10,1402412860.278778,16.0,384.0,79.493095,4.6878457,1.6961243
1402413163.875,1402413164.25,2.48634e-10,1402413164.031067,32.0,384.0,158.58713,5.595962,1.2529727
1402413255.0,1402413255.5,1.24317e-10,1402413255.2889404,16.0,192.0,68.830765,0.2699806,1.6542263
1402413363.375,1402413364.25,1.24317e-10,1402413363.6897583,32.0,1000.0,615.7662,1.4398967,0.15324302
1402413577.6875,1402413577.71875,1.24317e-10,1402413577.6990967,32.0,640.0,252.11697,5.2650766,2.4382668
1402211426.5,1402211427.125,1.24317e-10,1402211426.8446655,320.0,496.0,423.48282,2.8143435,2.8341978
1402211523.0,1402211523.375,1.24317e-10,1402211523.114563,64.0,448.0,230.55824,5.434955,0.6492301
1402211618.875,1402211619.25,1.24317e-10,1402211618.9954224,16.0,192.0,66.16751,1.7426022,0.99837774
1402211711.125,1402211711.5,1.24317e-10,1402211711.2493896,32.0,192.0,75.36628,1.6689711,1.88862
1402211124.25,1402211124.34375,1.24317e-10,1402211124.2793884,384.0,1408.0,824.8651,1.0062915,1.3181162
1402211219.875,1402211221.0,1.24317e-10,1402211220.3032532,704.0,1664.0,1335.03,5.4487,2.730455
1402399300.6875,1402399301.375,1.24317e-10,1402399300.974327,64.0,960.0,631.9874,2.9520137,0.7579643
1402399395.1875,1402399395.875,1.24317e-10,1402399395.4891205,32.0,1152.0,606.42163,4.565127,1.4664403
1402399493.5,1402399494.25,1.11885e-09,1402399493.7904358,48.0,88.0,69.8502,6.1359234,1.0229695
1402399814.875,1402399815.125,1.24317e-10,1402399814.9299927,32.0,192.0,78.86979,1.767146,1.2529727
1402400015.5,1402400016.125,1.24317e-10,1402400015.7280273,32.0,384.0,149.2763,0.03739991,2.5991404
1402400118.0,1402400119.0,1.24317e-10,1402400118.5291748,32.0,192.0,70.56199,0.36815542,1.3609258
1402369269.5,1402369270.25,1.24317e-10,1402369269.7468796,128.0,640.0,422.47415,2.7750735,2.7564845
1402369569.25,1402369569.75,1.24317e-10,1402369569.4498596,320.0,640.0,426.69077,3.2986724,2.7564845
1402369769.875,1402369770.625,1.24317e-10,1402369770.1486816,320.0,960.0,424.21198,1.4971652,1.2309594
1402369957.1875,1402369958.0,1.11885e-09,1402369957.3757324,16.0,384.0,74.047104,5.2278066,1.2309594
1402370154.375,1402370155.375,1.24317e-10,1402370154.823059,32.0,112.0,69.88344,2.2490947,2.572607
1402370246.25,1402370246.75,1.24317e-10,1402370246.4195557,16.0,384.0,104.18531,0.5399612,1.88862
1402369861.734375,1402369862.125,6.21584e-10,1402369861.9331665,1744.0,2040.0,1932.0145,1.4726217,1.4664403
1402370049.375,1402370049.5,1.24317e-10,1402370049.4136963,64.0,384.0,210.54146,3.9269907,1.8020179
1402277247.625,1402277248.375,1.24317e-10,1402277247.9354858,32.0,992.0,634.8244,2.1107576,1.7594128
1402277774.0,1402277774.625,1.24317e-10,1402277774.3118286,128.0,384.0,234.85728,3.3624861,1.6542263
1402277345.46875,1402277345.6875,1.24317e-10,1402277345.5246582,640.0,2040.0,1550.7236,4.1233406,1.6751524
1402276859.0,1402276859.75,1.24317e-10,1402276859.337494,32.0,1152.0,614.01526,0.032724924,2.5192242
1402277154.4140625,1402277154.9375,1.24317e-10,1402277154.7817688,48.0,1216.0,259.70285,2.0756953,2.7824485
1402292614.46875,1402292614.75,7.45901e-10,1402292614.5518646,16.0,384.0,112.862564,3.0892327,2.7564845
1402293019.125,1402293019.75,1.24317e-10,1402293019.3917847,128.0,1408.0,793.5663,2.8202934,2.572607
1402293117.875,1402293119.0,1.24317e-10,1402293118.3425903,896.0,1664.0,1343.3687,1.9389517,1.8667651
1402293575.25,1402293576.125,1.24317e-10,1402293575.6450195,48.0,88.0,70.18143,1.5315266,2.6255763
1402292816.4375,1402292816.5625,1.24317e-10,1402292816.477417,128.0,384.0,238.40921,6.1709857,0.5424523
1402293435.6875,1402293435.875,1.24317e-10,1402293435.7193604,32.0,640.0,242.96796,5.595962,2.5192242
1402292924.5742188,1402292924.6015625,1.6161199e-09,1402292924.5796509,1152.0,2016.0,1655.8821,5.955936,0.30739504
1402474408.375,1402474408.875,1.24317e-10,1402474408.683899,16.0,192.0,64.15377,0.638136,1.5499616
1402474507.875,1402474508.375,1.24317e-10,1402474508.0974731,16.0,384.0,139.38388,0.19634955,2.0705013
1402474605.9375,1402474606.375,1.24317e-10,1402474606.1697388,192.0,480.0,243.71373,4.783789,2.8599925
1402474710.0,1402474710.75,2.2377e-09,1402474710.399414,376.0,472.0,422.62488,2.9642448,0.8132037
1402473904.5,1402473904.75,1.24317e-10,1402473904.6226501,320.0,1248.0,770.09955,0.2699806,1.4873664
1402474011.125,1402474011.3125,1.24317e-10,1402474011.204773,32.0,704.0,304.6332,0.75519055,2.4653792
1402473797.53125,1402473797.59375,6.21584e-10,1402473797.551941,32.0,192.0,102.58575,4.884195,1.5291177
1402218018.25,1402218018.5,6.21584e-10,1402218018.325058,32.0,384.0,165.22333,5.212188,2.8599925
1402218247.25,1402218247.5,1.24317e-10,1402218247.2950134,16.0,192.0,71.59733,5.988661,0.92207664
1402218438.75,1402218439.5,1.24317e-10,1402218439.0829163,128.0,640.0,421.67416,3.107445,0.59562236
1402218533.875,1402218534.25,1.24317e-10,1402218534.0667114,32.0,192.0,71.64242,1.7822498,0.67621374
1402218629.0,1402218629.75,1.24317e-10,1402218629.2607422,320.0,640.0,425.40195,3.3133986,1.1410209
1402218730.875,1402218732.25,1.24317e-10,1402218731.361145,32.0,1152.0,595.3366,4.5291295,0.785505
1402218832.5,1402218832.875,1.24317e-10,1402218832.670105,32.0,192.0,70.45348,2.1353014,2.143215
1402218939.375,1402218940.125,1.24317e-10,1402218939.6878052,32.0,448.0,72.297676,4.749789,0.5424523
1402219031.0,1402219031.5,7.45901e-10,1402219031.166748,32.0,192.0,71.46403,3.0175824,2.6519203
1402282805.25,1402282805.875,1.6161199e-09,1402282805.357129,16.0,192.0,64.608505,4.9087386,2.8341978
1402282900.0,1402282900.625,1.24317e-10,1402282900.2943802,32.0,384.0,146.74663,3.4606607,1.2309594
1402282991.125,1402282991.875,1.24317e-10,1402282991.4028168,32.0,1664.0,344.51263,0.8590293,1.4033483
1402283092.4375,1402283092.875,1.24317e-10,1402283092.605011,128.0,384.0,232.95969,0.8099419,1.5291177
1402283508.625,1402283509.0,1.24317e-10,1402283508.7276611,16.0,192.0,67.76871,3.0811775,2.808351
1402283607.25,1402283607.875,1.24317e-10,1402283607.5870361,16.0,192.0,65.79817,2.7881637,2.6255763
1402283305.0,1402283305.25,1.24317e-10,1402283305.1241455,32.0,384.0,135.66031,0.24543692,1.4244412
1402262496.75,1402262497.375,1.24317e-10,1402262496.9624634,128.0,384.0,235.14392,5.0805445,2.0943952
1402262789.875,1402262791.125,1.24317e-10,1402262790.512268,1056.0,1728.0,1349.7393,2.7488935,0.25585246
1402263226.5,1402263227.25,1.24317e-10,1402263226.7626953,32.0,960.0,240.29968,2.969787,2.143215
1402262993.625,1402262993.8125,1.24317e-10,1402262993.6731567,32.0,704.0,224.40422,3.9024472,1.780667
1402262690.984375,1402262691.0625,1.24317e-10,1402262691.0037537,704.0,2032.0,1502.3435,4.1233406,0.8686821
1402262894.625,1402262894.8125,1.24317e-10,1402262894.7494507,64.0,384.0,240.4688,5.1787195,2.000572
1402489395.25,1402489395.75,1.24317e-10,1402489395.5370483,128.0,1408.0,797.74207,2.2825634,2.0469153
1402489487.0,1402489488.125,1.24317e-10,1402489487.5844421,896.0,1664.0,1348.5962,0.19634955,2.6255763
1402489595.125,1402489595.4375,1.24317e-10,1402489595.1790466,64.0,448.0,241.02759,3.1154127,0.785505
1402490105.75,1402490106.625,6.21584e-10,1402490106.0551147,16.0,384.0,88.3966,0.6872234,1.4244412
1402490392.125,1402490392.5,1.24317e-10,1402490392.2094727,16.0,384.0,132.27539,5.0323663,2.4382668
1402490301.0,1402490301.25,1.36748e-09,1402490301.039795,32.0,192.0,81.027306,2.1353014,0.99837774
1402490206.5,1402490206.59375,1.24317e-10,1402490206.5392456,384.0,1216.0,809.7065,0.57595867,2.7564845
1402489289.890625,1402489289.9375,1.6161199e-09,1402489289.9051285,320.0,1216.0,755.1319,1.840777,1.5291177
1402404276.375,1402404276.75,1.24317e-10,1402404276.5424805,32.0,192.0,78.43045,3.6324666,1.4244412
1402404366.75,1402404367.25,1.24317e-10,1402404367.0205078,32.0,704.0,250.41095,5.9111547,2.6519203
1402404507.0,1402404507.375,1.24317e-10,1402404507.1190186,32.0,192.0,78.58158,5.144358,2.6255763
1402404608.5,1402404609.125,1.24317e-10,1402404608.8145142,192.0,320.0,234.2738,1.6444275,0.9479698
1402404043.3125,1402404043.5,1.24317e-10,1402404043.3807526,32.0,448.0,200.35454,5.9777527,0.46341488
1402404827.71875,1402404827.78125,1.24317e-10,1402404827.7453613,64.0,448.0,229.23982,5.1430917,2.328389
1402404926.59375,1402404926.6875,1.24317e-10,1402404926.625,32.0,640.0,221.05524,1.8064158,0.785505
1402405060.625,1402405061.375,1.24317e-10,1402405060.9169922,32.0,1152.0,605.1696,2.012583,1.1179798
1402462876.5,1402462877.0,1.24317e-10,1402462876.7374725,64.0,448.0,243.06169,0.21419948,0.28160024
1402463081.125,1402463081.875,1.24317e-10,1402463081.4685974,64.0,684.0,424.61923,2.934909,0.48967242
1402463187.75,1402463188.1875,1.24317e-10,1402463187.9594727,48.0,896.0,252.07158,3.534292,1.0229695
1402463611.9375,1402463612.25,1.24317e-10,1402463612.0761108,16.0,400.0,144.20723,5.2687125,2.5192242
1402463925.875,1402463926.8125,1.24317e-10,1402463926.2824707,32.0,1664.0,825.65344,0.46633017,1.9551933
1402462982.5859375,1402462982.6171875,6.21584e-10,1402462982.5969086,1056.0,1984.0,1510.3138,0.3926991,1.4664403
1402463288.046875,1402463288.75,1.24317e-10,1402463288.2348938,128.0,960.0,680.5084,1.4726217,1.5082557
1402463816.5625,1402463817.5,1.24317e-10,1402463816.9416504,1088.0,1664.0,1364.5116,0.4417865,1.9328191
1402284008.875,1402284009.75,1.24317e-10,1402284009.3896542,32.0,384.0,147.32405,4.1296744,0.8132037
1402284411.875,1402284413.125,1.24317e-10,1402284412.4699707,896.0,1728.0,1349.2832,5.325981,1.4454684
1402285021.5234375,1402285021.59375,2.9836e-09,1402285021.5368652,128.0,384.0,227.81961,6.1113796,0.8410687
1402291505.65625,1402291506.25,1.24317e-10,1402291505.85437,120.0,1408.0,830.4605,1.6081964,2.5991404
1402291599.25,1402291599.875,1.24317e-10,1402291599.3972168,128.0,384.0,237.42444,2.0862138,1.4873664
1402291795.0,1402291795.5,1.24317e-10,1402291795.2767334,16.0,192.0,65.39988,6.1359234,1.0710913
1402292101.0,1402292101.625,1.24317e-10,1402292101.2266235,320.0,640.0,428.44797,4.147884,1.8667651
1402292202.75,1402292203.125,1.24317e-10,1402292202.899109,64.0,448.0,226.02159,0.638136,1.633337
1402291409.375,1402291409.5625,1.24317e-10,1402291409.4374542,384.0,1152.0,788.71155,5.497787,2.7043543
1402291892.25,1402291893.0,1.24317e-10,1402291892.553955,32.0,1152.0,591.37756,4.5896707,1.6542263
1402280909.5,1402280910.25,1.24317e-10,1402280909.864502,32.0,1216.0,342.96747,2.2478638,0.7579643
1402281122.0625,1402281122.625,1.24317e-10,1402281122.1900635,32.0,640.0,200.36287,5.129632,2.300524
1402281258.625,1402281259.8125,1.24317e-10,1402281259.2182007,1088.0,1664.0,1342.0358,0.24543692,2.023613
1402281359.5,1402281360.75,1.24317e-10,1402281359.9134521,16.0,192.0,74.22358,4.098797,0.8956648
1402281460.875,1402281461.25,1.24317e-10,1402281460.973877,16.0,224.0,80.1203,1.4726217,1.1179798
1402280673.6875,1402280673.875,1.24317e-10,1402280673.7304077,32.0,640.0,213.99313,2.6868887,0.48967242
1402281561.25,1402281561.34375,1.24317e-10,1402281561.2645264,32.0,704.0,253.09348,6.1709857,0.5424523
1402511663.1875,1402511663.3125,1.24317e-10,1402511663.2367249,32.0,384.0,136.36282,1.7180586,1.5916312
1402297297.125,1402297297.625,1.24317e-10,1402297297.254036,64.0,1408.0,785.7656,1.5462526,1.780667
1402297406.0,1402297406.75,1.24317e-10,1402297406.3067474,16.0,384.0,67.129074,2.3071072,2.219516
1402297510.0,1402297510.375,1.24317e-10,1402297510.1514282,48.0,704.0,240.99963,2.0420353,0.12766427
1402297612.5,1402297613.125,1.24317e-10,1402297612.728241,16.0,192.0,78.60087,5.522331,0.8956648
1402297714.625,1402297715.0,1.24317e-10,1402297714.77063,64.0,456.0,247.34752,4.8694687,2.7564845
1402297900.734375,1402297901.25,1.24317e-10,1402297900.9035034,60.0,1344.0,836.67175,3.8042724,1.4454684
1402298089.75,1402298090.5,1.24317e-10,1402298090.0219116,16.0,384.0,142.69536,1.3499031,1.9551933
1402298391.9375,1402298392.2578125,1.24317e-10,1402298392.0130615,32.0,384.0,218.89569,2.769562,0.48967242
1402298299.4453125,1402298300.125,2.11339e-09,1402298299.8234863,1120.0,2032.0,1761.9689,0.8099419,1.3609258
1402353771.25,1402353771.875,1.24317e-10,1402353771.6379395,64.0,384.0,233.85172,5.2650766,0.70332605
1402353970.125,1402353970.5,1.24317e-10,1402353970.314331,32.0,384.0,154.31651,1.739096,0.35914433
1402354068.0,1402354068.375,1.24317e-10,1402354068.0812683,16.0,384.0,101.35681,5.0489883,2.5991404
1402354164.625,1402354165.0,1.24317e-10,1402354164.6707764,32.0,192.0,78.98558,5.0560007,1.4244412
1402353675.375,1402353675.5625,1.11885e-09,1402353675.422058,64.0,896.0,606.2358,5.6186175,2.808351
1402234867.5,1402234868.0,1.24317e-10,1402234867.7139435,16.0,192.0,65.22335,2.1353014,2.143215
1402234977.75,1402234978.5,1.24317e-10,1402234978.0246124,128.0,1472.0,434.837,4.3039823,0.6492301
1402235073.875,1402235074.625,1.24317e-10,1402235074.1585693,32.0,896.0,255.11903,5.867387,2.7043543
1402235165.125,1402235165.5625,1.24317e-10,1402235165.3320007,384.0,1408.0,868.4626,3.7060978,1.4454684
1402235271.875,1402235272.375,1.24317e-10,1402235272.0033264,64.0,448.0,240.10074,3.5670166,0.6223685
1402235863.75,1402235864.25,1.24317e-10,1402235863.9143066,64.0,448.0,245.0572,5.2523503,1.2965378
1402235964.0,1402235964.75,1.24317e-10,1402235964.2399902,128.0,384.0,235.46107,3.534292,0.56898564
1402235767.7539062,1402235768.0625,1.24317e-10,1402235767.9295654,384.0,1408.0,795.4125,3.288855,1.7594128
1402235364.75,1402235366.0,1.24317e-10,1402235365.2462769,1056.0,1664.0,1341.9711,3.3228383,2.808351
1402243263.125,1402243263.5,7.45901e-10,1402243263.2427063,16.0,384.0,82.96097,0.8590293,1.3609258
1402243453.125,1402243453.625,1.24317e-10,1402243453.2141113,128.0,384.0,235.2705,4.147884,0.8956648
1402243551.25,1402243551.625,1.24317e-10,1402243551.379486,16.0,448.0,67.195946,4.1969714,1.7382444
1402243648.4375,1402243649.1875,1.24317e-10,1402243648.7050476,64.0,1600.0,882.1845,2.9206994,2.143215
1402243838.875,1402243839.25,1.24317e-10,1402243838.9890747,128.0,384.0,237.6838,3.2070425,2.8341978
1402244040.75,1402244041.5,1.24317e-10,1402244041.1297607,32.0,1408.0,330.1093,4.025166,1.7594128
1402244249.375,1402244249.75,1.24317e-10,1402244249.479004,32.0,736.0,305.80023,3.5588355,1.3181162
1402480894.625,1402480895.125,1.24317e-10,1402480894.729126,384.0,896.0,719.33484,1.4480779,1.1410209
1402480993.125,1402480993.5,1.24317e-10,1402480993.2248993,32.0,192.0,77.58353,2.8181934,2.7043543
1402481183.5,1402481183.875,1.24317e-10,1402481183.6271667,32.0,192.0,73.422035,6.068986,0.28160024
1402481291.875,1402481292.5,1.24317e-10,1402481292.0724182,32.0,1152.0,336.03378,1.8162333,0.4111379
1402481401.125,1402481401.75,1.24317e-10,1402481401.4815063,16.0,192.0,66.37746,3.3624861,1.3181162
1402481494.875,1402481495.75,1.24317e-10,1402481495.2279053,64.0,1664.0,900.34045,2.552544,2.1682029
1402481587.25,1402481587.875,1.24317e-10,1402481587.4276123,16.0,960.0,257.0503,4.6633015,2.1186233
1402481892.25,1402481892.75,1.24317e-10,1402481892.338379,16.0,192.0,63.135853,2.9943304,2.0705013
1402253129.75,1402253131.25,1.24317e-10,1402253130.563263,896.0,1728.0,1349.1976,5.301438,2.8341978
1402253327.25,1402253327.75,6.21584e-10,1402253327.5402222,16.0,192.0,74.8974,2.1107576,1.4664403
1402253420.375,1402253420.875,1.24317e-10,1402253420.6018677,128.0,416.0,235.67004,1.7916895,1.3609258
1402253618.125,1402253618.5,1.24317e-10,1402253618.2172852,32.0,96.0,69.93523,3.4852045,1.7594128
1402253808.25,1402253808.875,1.24317e-10,1402253808.5275269,128.0,1408.0,792.0407,6.105838,0.8132037
1402253916.3125,1402253916.875,1.24317e-10,1402253916.496582,16.0,896.0,260.10693,0.93266034,2.730455
1402301114.0,1402301114.375,8.7021806e-10,1402301114.1631165,16.0,192.0,63.9418,0.5154176,2.0469153
1402301212.46875,1402301212.875,2.2377e-09,1402301212.667328,1456.0,2040.0,1865.5309,1.288053,2.4923625
1402301506.125,1402301506.625,1.24317e-10,1402301506.1953125,16.0,192.0,77.0406,0.17180584,2.143215
1402301799.75,1402301800.125,8.7021806e-10,1402301799.9348755,32.0,704.0,246.68439,3.0149157,0.8132037
1402301407.96875,1402301408.0625,1.6161199e-09,1402301408.0006714,16.0,192.0,77.78032,3.6277916,0.5424523
1402301707.75,1402301708.25,1.24317e-10,1402301707.9128418,320.0,480.0,423.32587,2.9943304,2.1682029
1402484477.0,1402484477.625,1.24317e-10,1402484477.2474442,320.0,896.0,426.1493,1.521709,1.0710913
1402484769.375,1402484770.125,1.24317e-10,1402484769.7261047,16.0,384.0,101.614746,3.1730084,0.6492301
1402484870.0,1402484870.53125,1.24317e-10,1402484870.2615662,48.0,1408.0,846.54364,0.46633017,1.4454684
1402485068.3125,1402485068.875,1.24317e-10,1402485068.4640503,32.0,736.0,310.4639,0.5154176,2.000572
1402484583.890625,1402484583.953125,1.24317e-10,1402484583.9057465,384.0,1152.0,791.98096,6.2586417,1.1863996
1402484674.09375,1402484674.15625,1.11885e-09,1402484674.1264343,128.0,704.0,379.2029,0.957204,1.4454684
1402484963.125,1402484964.25,1.24317e-10,1402484963.5857544,544.0,1728.0,1351.3347,4.9332824,0.99837774
1402485262.375,1402485263.25,1.24317e-10,1402485262.7193604,32.0,960.0,607.35785,2.2478638,0.7579643
1402444881.875,1402444882.5,1.24317e-10,1402444882.0770721,32.0,896.0,250.92035,1.6198838,1.5916312
1402445116.5625,1402445117.0,1.24317e-10,1402445116.7246704,32.0,896.0,255.99937,5.203263,1.88862
1402445708.875,1402445709.125,1.24317e-10,1402445708.9291382,32.0,192.0,78.17405,6.144586,2.7043543
1402445818.125,1402445818.875,1.24317e-10,1402445818.4726562,16.0,192.0,80.58247,5.497787,0.6492301
1402445216.9375,1402445217.0,1.24317e-10,1402445216.9527588,896.0,1472.0,1275.5327,5.137813,2.5192242
1402445610.9375,1402445610.984375,1.24317e-10,1402445610.9562378,1152.0,1984.0,1583.3196,3.0293927,2.5991404
1402445921.890625,1402445922.5,6.21584e-10,1402445922.046997,64.0,384.0,223.8288,4.638758,0.8956648
1402361205.25,1402361206.375,1.24317e-10,1402361205.7271118,384.0,1664.0,1349.5286,5.3611965,0.59562236
1402361310.25,1402361310.625,1.24317e-10,1402361310.3777466,32.0,208.0,78.748795,4.3687773,1.88862
1402361709.625,1402361710.25,1.24317e-10,1402361709.8190308,64.0,384.0,234.7786,3.3379421,0.7305738
1402360805.25,1402360806.0,1.24317e-10,1402360805.5540886,56.0,960.0,673.2767,1.9880391,1.6961243
1402361512.625,1402361512.65625,1.24317e-10,1402361512.633484,384.0,1184.0,791.9214,0.638136,1.633337
1402361113.875,1402361114.25,1.24317e-10,1402361113.999939,64.0,384.0,165.33824,4.638758,1.0471976
1402361615.5292969,1402361615.609375,7.45901e-10,1402361615.5773926,384.0,2016.0,1573.3074,2.25802,0.8686821
1402204858.375,1402204859.0,1.24317e-10,1402204858.5387344,64.0,896.0,236.22395,0.5399612,1.9328191
1402205519.375,1402205519.875,1.24317e-10,1402205519.645752,16.0,192.0,74.54853,2.3561945,3.0139287
1402205725.125,1402205725.75,1.24317e-10,1402205725.305664,32.0,704.0,318.80365,0.18325958,2.3560877
1402205931.625,1402205933.0,1.11885e-09,1402205932.4353027,32.0,448.0,72.30148,4.2411504,0.6492301
1402205417.3125,1402205417.5,1.24317e-10,1402205417.3684082,64.0,384.0,226.60168,4.565127,1.2087735
1402364571.75,1402364572.0,1.24317e-10,1402364571.8381195,320.0,1408.0,809.7646,0.66267973,2.193623
1402364676.0,1402364676.5,1.24317e-10,1402364676.164795,128.0,384.0,235.29868,0.5890486,1.4664403
1402364885.375,1402364886.125,1.24317e-10,1402364885.7088623,1152.0,1664.0,1340.4943,3.1906803,0.92207664
1402364989.875,1402364990.125,1.24317e-10,1402364989.9129028,32.0,192.0,73.1261,5.2278066,2.193623
1402365300.625,1402365301.0,1.24317e-10,1402365300.7781372,32.0,192.0,71.01266,3.534292,2.88574
1402365393.25,1402365393.75,6.21584e-10,1402365393.4454956,32.0,704.0,224.86627,3.3133986,0.99837774
1402365533.0,1402365533.5,1.24317e-10,1402365533.2011719,16.0,192.0,68.19602,0.12271846,2.245928
1402364781.125,1402364781.21875,1.24317e-10,1402364781.1650085,896.0,1664.0,1271.3438,1.4235342,1.1638212
1402365093.4375,1402365093.5,2.48634e-10,1402365093.4509888,896.0,2032.0,1569.6346,1.9792035,2.4923625
1402364479.125,1402364479.5,1.24317e-10,1402364479.2819214,64.0,704.0,292.00858,3.583379,0.92207664
1402499110.25,1402499110.625,1.24317e-10,1402499110.3609924,32.0,384.0,145.30054,3.836368,0.67621374
1402499211.75,1402499212.125,2.48634e-10,1402499211.9148865,64.0,384.0,160.84892,2.6752627,2.300524
1402499312.75,1402499313.25,1.24317e-10,1402499312.8615723,32.0,896.0,293.4617,0.60059863,2.7043543
1402499895.875,1402499896.5,1.24317e-10,1402499896.019165,160.0,320.0,234.88312,0.46633017,1.612475
1402499494.671875,1402499495.25,6.21584e-10,1402499494.9542236,1504.0,2044.0,1864.3733,0.14726216,1.4244412
1402499598.109375,1402499598.40625,7.45901e-10,1402499598.2698975,352.0,960.0,727.94977,2.0348954,0.56898564
1402498906.0,1402498906.5,1.24317e-10,1402498906.210518,32.0,1920.0,323.83636,4.6878457,1.9551933
1402407717.75,1402407718.125,1.24317e-10,1402407717.9092102,32.0,384.0,113.11399,4.000622,1.6542263
